WellId,WellValueA,WellValueB,WellValueC,WellExpensesA,WellExpensesB,WellExpensesC,WellRankA,WellRankB,WellRankC,WellGroupCode,IsValidCode,OptimalBuyingMonth,OptimalSellingMonth
28498,396,593,239,0,0,19,19686,7804,17080,fedhdae,1,4,5
28499,289,356,555,0,92,17,950,11775,17827,hfeefeh,0,0,5
28500,798,344,204,57,24,0,596,1925,18789,cagfedd,1,4,5
28501,409,407,249,72,74,22,16083,5461,754,dgcfdce,1,1,2
28502,750,639,753,17,0,27,2226,3343,19191,bfcbbaa,0,5,9
28503,711,356,541,80,0,0,8806,15056,2482,dbehhgd,1,8,9
28504,118,419,312,24,0,78,11481,10931,526,fbdaccd,1,9,11
28505,82,186,703,0,0,0,1550,13049,18809,cecdcfh,1,8,11
28506,668,43,115,22,0,39,10524,18235,18249,aaehfcg,1,6,9
28507,472,465,801,72,0,75,16798,10615,17505,gehdhcb,1,5,9
28508,807,525,27,0,0,80,6232,18874,4872,aggdeda,0,1,10
28509,869,624,920,28,0,31,19491,11926,1213,bcgdfcc,1,6,10
28510,587,485,39,0,89,0,8637,15610,4052,dhhdgfa,1,2,7
28511,767,491,222,0,65,72,16038,2874,13983,ghfeehf,0,5,8
28512,844,158,478,0,0,68,3784,19166,4045,heffafg,1,3,6
28513,422,425,136,96,0,94,3659,901,7666,fhfeeef,0,9,11
28514,425,679,711,0,61,26,3481,9588,1579,gcdceee,0,2,9
28515,489,442,547,0,0,79,15071,18257,14756,ggdafhd,1,1,2
28516,252,477,727,0,0,24,15167,5932,12414,bhhgeeg,0,10,11
28517,758,102,478,15,70,19,5445,1591,11914,ffhhhce,0,6,7
28518,977,657,741,0,0,0,11289,996,6684,ccecfhb,1,0,9
28519,783,410,124,56,28,73,13826,16696,16210,dhhghde,0,9,11
28520,513,780,484,29,26,0,8985,13509,6551,dcfgeec,1,3,5
28521,108,648,79,0,0,17,10327,11835,10448,checagh,1,4,11
28522,758,178,591,71,63,78,12587,11393,9533,fdbbbgb,0,5,10
28523,512,189,527,55,0,60,2730,4792,17095,bhghhae,1,10,11
28524,22,159,639,69,64,57,12443,16548,10651,hcddcgh,0,4,5
28525,487,460,313,70,36,0,13625,16626,1638,hbbbdhg,0,8,10
28526,740,531,746,35,28,76,10036,12534,1305,dafghfa,1,3,5
28527,217,281,741,25,0,96,18292,18395,11109,hagcacb,1,6,11
28528,376,872,856,0,33,92,6824,5957,3840,haeegca,1,6,11
28529,14,600,605,0,62,89,12528,16738,8739,baghdaf,1,6,10
28530,929,106,487,21,0,97,15596,1342,16769,cecacef,0,2,11
28531,305,986,324,75,95,61,929,8961,13777,fhgagba,1,6,11
28532,754,351,635,0,74,90,1115,2483,12356,bbaedfa,1,2,8
28533,160,219,866,98,0,80,11414,3589,4464,fcfabbb,0,0,1
28534,45,800,613,94,64,26,16396,10107,4455,heccdeg,1,8,11
28535,159,500,927,0,17,0,10519,15484,5627,ccabhdb,1,6,9
28536,404,347,666,98,80,33,14929,9625,14278,abeagff,1,3,6
28537,141,173,86,35,76,0,14694,19425,11236,hfbeefa,1,5,8
28538,43,273,161,0,33,34,18784,17720,19032,aahhage,0,1,9
28539,852,392,494,0,62,0,18697,18225,16349,dfcefea,1,0,9
28540,884,145,319,74,0,0,11345,16528,14590,hfafcah,0,6,8
28541,366,216,934,0,0,15,6745,12792,2080,cgafbac,1,4,10
28542,62,451,415,62,0,33,17475,10973,8795,gdabhdg,1,5,9
28543,160,994,650,77,67,0,7248,4210,7026,hafabcg,1,1,6
28544,581,936,256,56,59,0,9451,17369,13684,cbeeggf,1,2,7
28545,667,876,634,60,0,35,15458,2453,19355,agcched,1,9,11
28546,841,166,810,0,69,29,8348,13929,3995,afaeghh,1,9,11
28547,631,923,600,89,36,0,2337,1571,5357,gabfcdc,1,7,8
28548,804,266,79,74,0,21,10655,18042,17997,ebcgffe,1,6,8
28549,443,147,548,0,21,0,10024,8311,13625,fcbdeeg,1,0,9
28550,887,811,615,0,25,76,17595,13399,19734,eahehhh,0,7,11
28551,458,379,413,25,0,67,10472,7462,17476,ebagfeh,1,3,5
28552,446,442,256,69,16,30,858,10224,1964,gffhhbc,1,1,5
28553,88,348,752,0,0,0,16797,10710,3497,chdgffd,1,5,7
28554,520,521,473,0,37,23,12242,9798,12347,bdeeccf,1,10,11
28555,606,213,456,0,77,93,18899,11523,11803,fgdeghh,1,7,9
28556,974,534,940,23,30,0,17567,11377,7513,fabgcgc,1,2,8
28557,267,522,691,0,35,0,14183,12024,11215,cbdgdfh,1,8,10
28558,887,463,30,93,0,59,1818,10813,19824,dgeefbd,1,3,6
28559,49,25,177,0,0,58,11759,15696,13037,dbfchdh,1,9,11
28560,129,836,156,91,96,15,15265,5063,873,chhfdba,1,1,2
28561,593,487,772,32,93,72,16128,9915,4420,cdghfge,1,9,10
28562,931,792,32,28,99,38,12850,5473,14603,ebeffhc,1,4,8
28563,999,136,299,20,31,0,19096,15325,1564,ehafegh,1,10,11
28564,580,675,878,75,0,0,1595,5951,6682,gcefdbd,1,3,7
28565,27,436,990,69,0,22,12499,4212,13950,agbgfad,1,5,10
28566,798,273,490,0,21,76,11968,14342,7644,feffcec,0,3,5
28567,266,966,800,78,73,0,17775,11009,2066,ffgbccf,0,1,4
28568,139,514,162,61,24,0,17509,14476,17407,fhfafab,0,2,5
28569,873,528,891,20,61,0,11024,7247,8591,adbhede,1,5,9
28570,374,345,531,0,67,30,15467,7625,14904,dhabach,1,7,9
28571,627,463,176,55,0,99,5758,7142,17595,bacedhg,1,5,9
28572,311,983,778,29,0,0,6198,13121,14305,cdehcgh,1,1,3
28573,797,645,573,67,98,35,5778,19430,12836,afgdcgb,1,6,9
28574,746,349,177,91,100,0,17658,14867,3465,ecbccaf,1,6,7
28575,549,587,727,62,0,97,5199,7674,13595,ecbhdae,1,7,8
28576,77,970,168,20,31,77,19248,2004,3240,bfgafef,1,0,11
28577,916,182,18,0,77,27,7620,16513,13914,gfhcbhc,1,6,8
28578,738,216,939,0,0,0,19551,1414,19540,dcccagb,1,5,10
28579,24,939,129,0,0,99,2851,6731,18832,baabfed,1,3,11
28580,601,40,514,80,97,0,19370,4848,15893,ccfbhaf,1,9,10
28581,54,60,896,0,0,24,639,15376,6873,hffgabc,1,1,4
28582,45,126,731,97,33,0,17574,11520,3221,dbaccgd,1,6,8
28583,326,208,448,16,64,76,7045,15869,19060,fhcebga,1,9,10
28584,564,771,382,94,75,36,4619,5344,10905,ccghfga,1,2,11
28585,222,558,224,0,0,59,3221,5066,19916,dchdahc,0,0,2
28586,727,17,76,78,18,66,12138,2293,2371,dgeahbb,1,1,5
28587,374,615,209,38,32,69,2261,16237,18973,bfhdaae,1,3,8
28588,528,649,894,0,0,79,16485,15558,11064,gdfgbcg,1,0,11
28589,547,204,365,55,0,35,16634,14741,8548,ecddbba,1,8,11
28590,792,740,310,64,0,0,811,16838,749,cbcdhce,1,5,8
28591,525,774,553,71,34,37,7261,1987,10296,cfedeah,1,5,8
28592,74,588,768,68,18,67,18975,7554,10040,eacadfe,1,6,10
28593,779,480,708,92,59,0,19759,11946,11674,dhghdeh,0,3,7
28594,952,337,638,92,35,20,15359,3717,8683,dhgbgfd,1,2,5
28595,26,421,665,0,0,0,10105,582,4594,adeadfb,1,0,1
28596,804,403,36,73,30,0,11121,17239,15160,dhfgeda,1,1,5
28597,485,498,837,0,31,0,7044,15669,5271,hfdhdch,0,3,6
28598,851,966,463,101,72,58,19127,5142,16587,aghdfeb,1,2,4
28599,520,541,532,95,73,20,8067,3585,12683,bdagcfg,1,9,10
28600,415,59,643,0,0,24,6412,9429,12410,ahbbgaa,0,7,8
28601,895,343,718,93,0,20,6518,18843,6308,geghbba,1,1,8
28602,923,560,335,59,57,0,10975,7961,3975,accaacd,0,6,10
28603,231,591,88,33,39,0,12741,865,4248,dhheehc,0,8,9
28604,223,719,279,64,33,0,2405,3760,11685,ahaefed,1,7,8
28605,782,849,831,80,94,71,19506,7494,11723,bfdhegb,1,7,8
28606,79,484,834,0,0,24,12760,18168,7730,ahdfbcc,1,1,9
28607,180,424,733,22,0,80,6447,17470,10977,bahebab,0,8,11
28608,807,887,684,98,26,56,7236,16656,3859,hbcfeeb,1,1,3
28609,811,312,202,65,95,0,6489,4014,2445,ggefhab,1,4,8
28610,782,85,537,77,32,0,7257,6842,17160,hhedhbg,1,0,7
28611,247,550,852,75,0,34,19295,958,16866,bgaeagh,1,0,8
28612,552,264,592,0,0,0,7882,5068,2642,gedcbff,1,7,10
28613,765,460,303,55,71,0,2051,17718,15001,beehaha,0,3,4
28614,698,253,73,21,89,0,14976,2534,16233,hbgcfeg,1,6,7
28615,213,784,793,22,0,0,3910,18751,11637,hghbdcc,1,2,11
28616,91,731,950,67,0,56,11643,1245,5004,feccbcb,0,9,10
28617,30,167,599,62,73,96,13358,11479,2966,adbahfc,1,0,1
28618,548,394,718,59,0,91,10796,6446,19891,ehddcdb,1,1,3
28619,608,12,947,66,23,66,12824,596,15708,bhbegad,1,7,10
28620,164,192,908,0,0,0,14634,13358,11687,heaffde,1,3,6
28621,542,664,163,0,18,94,8449,4613,2724,eecdcdg,0,3,6
28622,58,598,991,56,0,0,9697,10611,6764,ebfbhcb,1,4,7
28623,697,96,139,0,0,0,15137,12240,5794,ebhdcgc,1,0,7
28624,976,418,379,0,0,0,12965,1972,1869,ghgacdb,1,5,10
28625,867,612,95,0,0,0,3044,7984,821,hdeggha,1,10,11
28626,467,550,147,0,67,20,10766,18617,12507,egfheag,1,2,6
28627,604,157,550,0,0,59,4860,6626,8939,bhhdffg,1,1,10
28628,442,254,935,20,0,71,15703,10638,13810,fbachgb,1,9,10
28629,735,477,174,57,18,0,17297,12636,6069,eaabefg,1,9,11
28630,19,121,236,15,78,65,19410,17336,18612,hacahhf,0,7,11
28631,358,688,437,68,26,18,14897,17574,13089,hfbdgbe,1,6,11
28632,279,576,542,16,25,0,15881,16642,6961,cgdhbab,1,1,2
28633,443,485,41,64,36,24,17793,5535,12308,bdcfdgf,1,6,10
28634,984,665,270,30,32,68,6551,4820,13521,eeaccfc,0,5,8
28635,857,581,41,0,0,0,1989,2299,5883,bafeedd,1,7,9
28636,959,369,268,19,99,0,10758,3843,11519,acadhfd,1,3,8
28637,853,732,88,75,94,36,9809,19379,13750,gfaghhc,1,2,9
28638,895,431,578,23,18,93,696,17920,9907,cahebbg,1,10,11
28639,581,832,351,0,75,0,18943,18324,10047,bhcffhh,0,3,7
28640,904,195,997,27,0,0,12014,13758,15511,ehbbhdb,0,8,10
28641,939,279,132,22,66,35,7932,10168,19639,bdbfghc,1,2,5
28642,25,181,647,66,24,35,1544,16552,1733,efaebgh,1,0,8
28643,865,815,671,99,38,18,11448,7849,19726,fgfgbcd,1,2,3
28644,362,783,154,23,67,95,2110,6739,7224,afecceh,1,3,10
28645,253,110,287,27,72,94,3263,10767,1951,bgdcfda,1,9,10
28646,22,621,15,0,26,68,12356,5620,17576,gbahbae,1,3,4
28647,750,139,25,0,0,0,2306,6392,18027,gabeahb,1,5,6
28648,725,83,308,61,0,29,18455,14985,10806,bbcddch,0,3,7
28649,572,624,482,64,65,74,15057,7641,3371,cceadeg,1,2,6
28650,246,906,281,33,97,35,18141,5366,14454,ehhfebh,0,2,7
28651,954,718,655,0,0,0,3998,2823,13981,fhdfdfe,0,4,8
28652,84,968,191,0,97,75,3581,2813,14659,bbfedad,1,4,8
28653,634,631,257,101,30,58,15825,7249,17435,eedeacd,0,2,6
28654,368,348,634,59,56,0,6817,4005,1559,ecaahcc,0,6,10
28655,864,387,771,0,36,0,4558,10143,4288,heffeae,0,5,11
28656,629,222,18,78,15,0,19374,8273,12066,bcegcdc,1,6,7
28657,486,259,850,96,57,19,12075,6068,19471,bdddhga,1,0,11
28658,412,737,411,0,71,93,16216,12249,6108,ahchghb,1,6,7
28659,322,276,34,0,73,69,17269,7071,5170,hgdchgh,0,7,10
28660,172,904,442,0,99,24,8731,2184,15722,gdfabaa,1,5,7
28661,618,681,815,19,27,15,2850,15566,8621,fehgcac,1,8,10
28662,473,972,934,35,94,56,6071,15094,17605,ahedhgd,1,1,3
28663,354,726,525,0,63,0,18298,17552,7605,chdcfhb,1,3,5
28664,749,844,562,0,74,92,19205,12171,12545,fehaghb,1,5,11
28665,607,527,255,0,93,67,2211,16838,2266,bfgaahf,1,3,4
28666,292,822,502,23,0,70,14836,16993,13980,faeagbb,1,3,8
28667,849,965,201,0,33,95,5374,11773,12964,chababh,0,3,5
28668,205,625,985,73,0,0,17703,5704,6017,hcfhfag,1,5,7
28669,504,380,776,23,95,0,3113,1318,12954,beahagc,1,4,5
28670,947,64,187,35,69,65,4157,11078,12486,fdhahbc,1,4,11
28671,991,285,370,0,0,65,3035,4503,13374,beceeeh,0,0,2
28672,353,515,782,0,0,22,7035,15715,3022,fhcbedc,1,7,10
28673,416,854,924,15,37,0,6872,16317,13165,dggfegc,1,10,11
28674,557,36,803,92,0,0,8205,7139,12158,hbehecc,0,4,7
28675,644,62,758,17,55,31,16771,6866,2196,gfhbheh,1,0,1
28676,414,332,599,0,63,0,17847,6949,6846,hfbhbgf,0,4,7
28677,133,924,638,16,0,18,13716,14007,13697,gafcgcg,0,8,9
28678,68,272,984,99,66,80,18768,15751,16338,hefgeac,1,4,5
28679,209,912,191,0,34,65,8472,1398,5176,cafgcea,1,6,7
28680,940,706,105,92,75,20,18591,6184,805,fcfgbde,1,8,10
28681,790,868,766,0,15,0,8110,12810,13735,gdafcbb,1,6,9
28682,818,779,507,17,22,0,15137,4998,8650,cdgedhe,1,4,8
28683,757,495,531,15,0,0,13790,18771,13800,bgeabff,1,6,9
28684,299,705,311,0,60,33,18045,16510,3947,bgefbdb,1,0,1
28685,913,526,445,97,0,15,15545,6048,19772,cghehee,0,0,1
28686,710,323,530,30,31,25,19196,2640,8731,ceaaaeh,0,7,9
28687,784,606,151,0,56,80,19970,15595,5213,daccgge,1,4,8
28688,619,397,239,15,79,30,19507,17827,10664,ebhfcbe,1,3,5
28689,217,756,177,62,72,0,7421,3811,15050,babfhef,1,0,10
28690,973,552,799,0,0,70,14399,3256,18025,edededc,0,3,4
28691,815,261,842,0,30,30,7687,4847,17734,eahfccc,1,2,11
28692,173,578,95,0,0,58,4570,8299,3583,bgdaefg,1,1,10
28693,575,884,809,31,27,79,16577,6601,5683,aehagcb,1,5,7
28694,169,161,479,90,96,0,6567,5844,6685,edadbgh,1,0,9
28695,615,26,39,0,22,0,14974,3960,9331,dchcedc,0,1,11
28696,587,76,607,60,65,29,12636,934,12818,fdcdbbe,1,0,3
28697,83,346,715,36,0,97,2254,19129,8845,ccehhac,0,5,8
28698,433,204,279,0,92,70,7997,12690,4479,gbghfaa,1,1,2
28699,677,544,373,77,59,91,1968,19411,537,geddbdf,1,1,3
28700,649,459,678,0,92,25,10571,5813,8452,chfface,1,0,10
28701,231,902,213,0,0,91,10578,2693,9874,hgccece,0,9,10
28702,503,892,704,39,96,91,1970,11902,8034,ehabhbd,1,4,8
28703,154,853,137,0,15,68,5945,17419,18034,fhdhbcf,1,10,11
28704,709,846,229,31,0,33,15399,13394,14435,agegdbh,1,3,8
28705,977,401,845,0,0,66,7863,14978,5161,bcahdfe,1,2,8
28706,374,423,587,55,34,56,15307,11142,9320,bcabgad,1,4,7
28707,296,654,564,77,0,66,7999,11082,3673,dbdeahg,1,4,6
28708,844,189,402,0,37,69,12920,752,5880,badghhd,1,1,3
28709,484,215,872,23,0,25,19122,17549,10662,bdgafbh,1,5,9
28710,128,567,739,15,0,0,3139,7838,6830,fbhdhfa,1,7,10
28711,807,727,513,38,0,0,963,17491,11975,cdbdfag,1,4,9
28712,375,557,568,25,0,101,15165,3913,6025,agfedhc,1,6,7
28713,181,573,253,0,97,91,9867,16901,4804,ghdeabe,1,7,10
28714,555,955,946,78,0,90,19606,12798,13404,fbbechb,1,3,8
28715,32,282,441,0,60,30,5336,1683,5587,abadhcf,1,0,10
28716,994,11,30,64,0,93,12182,3449,14481,fhfcdfc,0,3,9
28717,412,475,436,100,0,93,19757,17558,17397,gefedch,1,2,9
28718,751,908,480,57,0,55,16193,5233,19127,heceedc,0,7,10
28719,696,610,507,79,0,74,18012,13618,18896,aggfebc,1,10,11
28720,562,607,883,62,0,21,3389,2100,12109,fhdchga,1,9,11
28721,885,826,509,0,0,29,16743,17919,14766,fdgcabg,1,2,11
28722,810,705,680,21,70,68,16286,9817,12391,gfgfgde,0,5,7
28723,765,538,17,70,0,56,10938,7157,1371,feechga,1,0,10
28724,911,552,326,68,0,29,3410,8722,17072,fghhgha,0,8,10
28725,171,43,895,65,73,0,16677,7327,18114,efcecff,0,8,9
28726,781,16,702,0,0,34,15210,1936,3869,efbfdfc,1,8,9
28727,649,817,576,0,0,71,9010,18922,921,eeaefhc,1,10,11
28728,278,656,156,91,99,0,10787,7777,10653,fecfafg,1,4,10
28729,443,285,331,59,0,0,11108,19832,8380,ghhafah,0,2,6
28730,829,186,80,75,96,31,14885,10387,17623,gefeabe,1,6,7
28731,858,959,672,0,0,93,6797,2915,17595,heabfeb,1,8,11
28732,762,305,788,23,0,56,8624,6460,19809,fcagcdb,1,0,7
28733,286,477,420,0,28,0,19275,15012,19014,edhccch,0,2,7
28734,258,258,544,0,76,0,6408,3503,3711,bggcgad,1,10,11
28735,104,820,240,0,0,73,10488,19721,614,eedbhah,1,2,5
28736,250,891,286,77,68,0,18219,1575,16822,hdahbba,0,9,11
28737,42,686,501,19,62,0,2362,3630,19215,cagbfha,1,7,11
28738,45,543,824,16,0,30,2788,9061,7128,bhbbbbd,0,5,7
28739,12,304,495,18,75,30,5880,3424,10948,bdecfgh,1,4,6
28740,471,544,878,0,23,20,8253,5576,3146,dbgdbca,1,8,9
28741,998,441,893,57,0,0,4248,1281,12540,aceecaa,0,8,9
28742,269,875,198,16,0,80,3898,8951,6214,bbffbhb,0,1,5
28743,863,634,352,0,96,38,16914,8525,11687,babfdfb,0,0,2
28744,580,908,309,62,0,0,685,16766,14013,fdbcacc,1,4,11
28745,597,998,327,29,0,37,8958,16202,5687,eabgfab,1,3,6
28746,718,709,223,77,73,0,10809,9681,3232,efffehb,0,0,1
28747,191,26,995,59,0,0,10777,8046,14259,cbgcede,1,8,9
28748,336,254,651,0,24,23,6101,19437,3529,hdgfabc,1,4,6
28749,711,630,679,63,0,69,4150,19657,12211,fgdghhe,1,8,9
28750,701,717,390,74,31,58,1212,17194,6451,bgdcdfg,1,1,2
28751,378,273,967,0,0,0,883,14516,4305,haaeehe,0,5,10
28752,84,140,244,32,34,80,600,6392,6563,abahggc,1,4,5
28753,930,267,201,33,27,0,10182,11201,13533,cgaecdb,1,2,7
28754,433,192,770,0,0,60,5453,11053,19314,bedbbee,0,3,5
28755,592,758,47,59,0,80,12689,18495,8513,gchafad,1,8,9
28756,132,624,733,30,19,16,13356,3982,7788,fbcddfa,1,6,9
28757,20,293,234,22,0,35,19556,18705,17100,afgdcad,1,2,10
28758,23,810,267,70,0,21,7496,8723,15562,abdhabh,0,0,5
28759,377,755,655,34,0,35,18689,16658,14970,acaggca,0,8,9
28760,603,112,837,71,0,20,8963,18433,8387,echadcb,1,0,9
28761,411,639,871,68,0,74,11732,1355,13888,aebgade,1,3,4
28762,446,543,755,0,0,68,1231,11286,3333,eebcdaf,1,6,7
28763,865,505,517,0,0,0,8484,16371,14119,gdgddde,0,0,3
28764,655,569,15,64,0,0,7108,9774,12214,ecbbefh,1,7,8
28765,71,173,381,0,0,32,4933,19796,3428,gahaadg,0,7,9
28766,738,348,661,0,0,96,14228,773,18838,hcbbaeg,1,0,1
28767,646,595,359,59,65,0,6945,13975,899,haadcbd,1,10,11
28768,132,297,465,70,39,0,11758,18338,1962,habgdgh,1,7,10
28769,379,992,510,23,22,0,1888,15272,12701,eaddgbf,1,0,5
28770,131,403,501,72,72,23,14208,14208,8306,egdcaeh,1,6,7
28771,82,56,257,38,0,0,942,18513,3092,ddegbhh,1,9,11
28772,15,206,234,80,0,0,12492,6886,3185,degcdba,1,9,10
28773,516,266,249,0,92,0,7799,2927,16753,hfdedfa,1,7,11
28774,830,437,567,89,0,68,1768,17475,12117,cagdhae,1,4,6
28775,960,774,648,89,0,59,9685,1341,5503,dcdbbhh,0,1,8
28776,748,936,561,0,94,0,10492,8188,15925,ehagecb,1,0,6
28777,445,357,936,38,101,33,10570,4780,18643,eacgaag,0,1,5
28778,439,275,669,0,94,19,2976,12794,10548,hfaggdc,1,3,10
28779,103,436,444,39,80,0,13634,11763,3572,cefdegg,1,4,6
28780,541,807,195,26,97,30,12556,8505,10210,habhgfe,1,5,7
28781,714,744,917,0,0,0,19084,13749,17013,ghbggag,0,0,3
28782,934,168,338,29,0,70,17603,15166,4910,dgaagbd,0,1,3
28783,251,106,113,0,0,55,14559,5027,15083,daaggba,0,6,8
28784,273,697,914,76,69,70,18538,17335,13618,dfecbfh,1,4,8
28785,665,737,209,0,70,79,15147,2293,17753,ffgbcgh,1,1,4
28786,15,18,958,0,0,25,616,7515,10816,ggbefhf,1,6,9
28787,830,514,978,68,0,74,1987,3580,10292,baabadb,0,5,8
28788,670,270,900,0,58,77,17418,12566,9612,gaccdaf,1,2,3
28789,283,913,558,0,0,63,14672,721,14028,cdcecaa,0,0,4
28790,544,865,735,0,37,38,2071,3628,9802,eafghgg,1,1,7
28791,663,883,963,64,38,32,15663,19751,19709,hadcbbf,1,3,10
28792,820,319,982,63,0,0,14125,12450,3331,ebeccda,1,2,10
28793,205,776,111,62,77,0,6788,15346,2929,aafageh,1,0,2
28794,912,585,208,25,64,78,7742,18885,14646,ddaeacg,1,0,1
28795,843,469,62,90,0,89,12949,2749,17071,agceggb,1,3,11
28796,140,684,927,58,73,0,15355,13842,13409,efbdeda,1,7,11
28797,984,449,71,59,0,0,1312,2583,15332,dfahhbg,1,0,6
28798,320,824,444,18,61,97,12658,16556,18916,gfcfehb,1,6,9
28799,309,30,621,68,0,0,13914,13210,13129,efehgbh,1,6,8
28800,761,506,681,94,24,67,16135,14951,11113,bdcheff,1,2,4
28801,471,102,96,0,0,79,8870,15199,1982,acbfaeg,1,8,11
28802,423,931,494,0,29,0,7376,3021,3295,dgcebea,1,6,10
28803,133,560,996,0,0,57,9511,19192,13019,cddebeg,1,5,7
28804,697,412,445,26,0,70,10166,9853,19719,feahgff,1,5,10
28805,594,873,766,59,63,34,10301,14313,14816,fgecaea,1,5,6
28806,87,180,349,0,72,0,3151,13930,9300,abgdech,1,1,8
28807,441,83,338,56,59,99,5708,17747,6417,bafdfaf,0,2,3
28808,969,634,235,100,0,74,8495,10161,4500,aegeedb,1,3,10
28809,149,497,707,24,96,74,7440,19007,10891,faghcce,1,7,10
28810,242,207,114,0,23,66,11132,6824,12444,gheaaac,1,6,7
28811,942,721,684,61,0,0,12743,14695,8547,bfggdcc,1,4,5
28812,640,857,937,0,101,29,14069,13053,15725,dbecdfe,1,7,10
28813,438,971,228,0,79,78,10677,8176,5431,habghgc,1,4,7
28814,778,205,354,101,15,16,6092,9662,13129,cfhhaag,1,2,3
28815,919,867,117,73,22,0,4247,10047,18501,cdbebee,0,4,8
28816,279,80,27,89,0,64,15526,2169,4597,bffdbae,1,0,1
28817,905,897,224,0,0,17,4908,4556,2639,cbbfccb,0,9,11
28818,106,534,213,97,72,0,4276,13916,14968,fcfdhhf,0,9,11
28819,177,626,315,32,29,55,7315,8230,12760,cbgcacf,1,3,5
28820,942,46,957,0,0,29,18061,7004,15777,bagcdhf,1,2,11
28821,875,852,928,18,0,57,7307,15568,1115,ceeghad,1,1,4
28822,436,199,324,0,0,32,14031,2799,3416,bcahhcg,1,3,8
28823,598,434,838,31,18,71,2855,19235,1172,gbffffc,0,2,10
28824,255,945,952,27,0,63,12470,12278,12054,bdgadcf,1,9,11
28825,965,454,954,0,29,60,12846,12151,3547,bbaedba,0,4,6
28826,228,482,453,0,58,0,18270,15908,9339,bgagbge,0,5,8
28827,732,686,765,0,0,61,18988,4494,18307,ehhefdg,1,9,10
28828,750,201,306,34,38,75,11719,10617,17880,beedebe,0,5,11
28829,945,149,497,0,0,0,8081,18876,19914,cddddfg,0,4,7
28830,582,281,917,71,66,32,6968,7022,18689,fdfegbe,1,4,6
28831,359,940,928,80,16,95,668,17532,14845,fgbcafd,1,0,3
28832,749,745,472,66,0,77,6917,15967,5194,bbgdfeb,1,2,3
28833,159,365,689,63,76,65,3867,7854,10920,gafedfh,1,3,4
28834,699,74,328,63,90,58,4013,7848,17135,bggagab,0,8,11
28835,550,69,438,101,15,0,13598,17396,13282,echhcgd,1,0,8
28836,212,16,63,93,61,0,10919,2650,17994,dbhffbb,0,3,9
28837,686,733,284,30,100,79,9364,4887,7656,ggefdae,1,8,10
28838,506,813,982,0,65,0,15435,6337,14838,cadgedh,1,7,8
28839,376,408,177,72,76,0,8565,936,15429,gbheaed,1,9,10
28840,551,577,790,0,38,0,9377,8188,14814,chaeddc,1,3,4
28841,730,41,336,80,89,23,3538,13426,18792,ggdgbah,1,5,6
28842,667,555,36,31,55,34,14986,19419,4240,ebegcgh,1,3,7
28843,781,501,150,0,0,0,11227,15754,13739,bceefcb,0,0,6
28844,986,958,661,0,0,0,1504,1365,6320,edebfed,0,1,5
28845,209,351,775,0,0,29,13891,10144,17544,hdadcgh,1,2,8
28846,896,747,248,76,76,72,10294,8984,8268,fhbadfh,1,4,8
28847,219,852,246,18,0,0,12994,7666,541,abfhbgb,1,6,9
28848,862,457,768,0,0,62,13690,619,11210,badacdb,0,1,4
28849,302,721,606,0,0,0,17516,17494,19677,adffahb,1,1,9
28850,559,952,109,0,56,26,1316,1020,12062,gfhaeee,1,5,11
28851,552,172,398,0,17,98,14711,10181,16713,hhhebga,1,8,11
28852,725,998,21,25,67,29,14724,1728,8071,cdhhggh,0,5,11
28853,817,131,699,0,0,0,6051,8289,1857,bhfhfdh,0,7,8
28854,183,793,976,68,15,27,18009,19752,3145,fbfbbha,0,8,11
28855,18,669,316,76,0,29,19737,12182,13481,dccedca,0,4,11
28856,873,725,850,90,0,69,15989,17221,1747,ehgefag,1,3,9
28857,628,651,432,0,77,35,10198,14228,16691,haefabd,1,9,10
28858,322,48,614,69,37,62,6270,2643,11273,gbabcaf,1,3,7
28859,506,745,747,17,0,0,2061,15354,17555,cegghdd,1,3,10
28860,212,687,298,0,0,76,8191,14425,1589,gfaccbh,1,6,7
28861,705,367,521,0,96,0,17732,19188,6244,cafaaha,0,2,6
28862,57,409,850,16,36,65,6071,5694,3298,hcabfgb,1,2,3
28863,307,744,148,90,0,67,15471,19815,5858,ccgdgfg,0,0,8
28864,128,676,932,26,69,38,2983,3693,1530,daecgbb,1,4,11
28865,196,664,612,0,0,100,17764,1545,6499,cceacbh,1,4,10
28866,775,121,121,64,72,23,7751,19661,4247,hdhhhdc,0,5,9
28867,954,252,564,0,77,30,13203,15858,3735,begcfdc,1,2,6
28868,975,994,513,0,0,90,5310,1643,9687,fbddghf,1,8,11
28869,854,173,314,97,67,64,9879,9097,15543,chadghd,1,1,2
28870,167,561,371,26,58,78,19935,8890,14685,egbgcbb,0,6,9
28871,289,363,227,90,70,0,19621,9365,2856,hedcbeg,1,7,8
28872,580,413,341,0,62,78,6337,5351,16008,dedbcea,1,4,10
28873,325,153,34,0,31,93,11087,11142,16950,egacdac,1,3,4
28874,932,385,695,56,0,100,4740,2984,3525,cgdgacg,0,5,7
28875,672,941,512,0,99,29,8467,12894,4330,dddggbb,0,0,7
28876,73,218,223,80,59,0,3941,16841,4981,cbaefca,1,6,8
28877,658,379,189,62,15,37,14910,13344,1928,hcehgch,0,2,6
28878,835,583,447,18,27,58,7199,11972,11139,cfcgfef,0,2,7
28879,865,350,637,0,32,0,3891,16089,13538,cceahge,1,7,9
